# timestamp tx ty tz qx qy qz qw
1766070003.471100092 86.272437615 6.499749926 -41.675224568 -0.757581931 -0.271270246 0.001031916 -0.593701109
1766070003.570100069 86.761799979 6.516737265 -41.854778772 -0.756567064 -0.272138419 0.001565410 -0.594596088
1766070003.679399967 87.250998403 6.539374592 -42.039347135 -0.756138978 -0.274495863 0.003928275 -0.594045819
1766070003.773799896 87.745453603 6.558903262 -42.218089064 -0.755509717 -0.277116142 0.007090364 -0.593600403
1766070003.872900009 88.232972084 6.584920690 -42.405194813 -0.755467584 -0.279380411 0.008937296 -0.592566823
1766070003.970099926 88.723237368 6.611558215 -42.590697173 -0.754827046 -0.281857379 0.011251934 -0.592170535
1766070004.071000099 89.215307660 6.641485066 -42.776817892 -0.754827033 -0.283509902 0.013427274 -0.591335771
1766070004.173300028 89.702895985 6.679838142 -42.968505538 -0.754385541 -0.285306332 0.015245775 -0.590990963
1766070004.269599915 90.191638857 6.717078039 -43.164169496 -0.754417395 -0.286642614 0.016547784 -0.590268224
1766070004.377099991 90.681604041 6.756000335 -43.356799447 -0.752783435 -0.287179417 0.017898647 -0.592051283
1766070004.471699953 91.169493283 6.798997157 -43.551901088 -0.751681673 -0.288137486 0.018324357 -0.592971896
1766070004.569600105 91.653352098 6.852481459 -43.748929571 -0.751976082 -0.290358187 0.018715243 -0.591501340
1766070004.666199923 92.141173883 6.908245934 -43.945887394 -0.752811060 -0.291534643 0.021906918 -0.589748376
1766070004.770100117 92.624666940 6.967051560 -44.143069867 -0.752653569 -0.292208851 0.024715434 -0.589504657
1766070004.869400024 93.106122463 7.026906057 -44.337446132 -0.753461835 -0.292190808 0.026102615 -0.588420299
1766070004.970299959 93.585088452 7.092589652 -44.530827341 -0.752926534 -0.292775344 0.026734698 -0.588786454
1766070005.069000006 94.063107816 7.162479675 -44.726190182 -0.752561993 -0.293278124 0.027314299 -0.588975651
1766070005.169600010 94.535940831 7.229219523 -44.923148121 -0.751893479 -0.294786102 0.026990517 -0.589091556
1766070005.269099951 95.008133138 7.302208499 -45.120112437 -0.752553338 -0.298469658 0.026411472 -0.586414334
1766070005.368799925 95.482081265 7.380235287 -45.310822070 -0.754578918 -0.303545712 0.026487866 -0.581179018
1766070005.465199947 95.949495424 7.443314969 -45.512491859 -0.757324607 -0.308267356 0.024128484 -0.575194309
1766070005.568900108 96.420864006 7.515905447 -45.714297873 -0.758473385 -0.309590123 0.024241457 -0.572961108
1766070005.668999910 96.890229921 7.586405426 -45.923544830 -0.758081293 -0.310598788 0.023512014 -0.572964511
1766070005.769200087 97.358707758 7.655290971 -46.140690603 -0.758601113 -0.311091229 0.023987392 -0.571988814
1766070005.869400024 97.830134145 7.720333135 -46.358415336 -0.758565067 -0.311590090 0.024848595 -0.571728259
1766070005.969700098 98.299019668 7.792165019 -46.581659394 -0.761675346 -0.312271523 0.025979563 -0.567152735
1766070006.065599918 98.765874909 7.866740615 -46.810772982 -0.763814424 -0.312950202 0.025074055 -0.563933496
1766070006.170000076 99.235723073 7.938391215 -47.047492777 -0.763202852 -0.314259031 0.022621734 -0.564137328
1766070006.269599915 99.700363312 8.012522111 -47.294766720 -0.762080085 -0.315966903 0.019399815 -0.564820775
1766070006.365200043 100.169940059 8.089557646 -47.537340969 -0.761492056 -0.317742044 0.019554624 -0.564612663
1766070006.469399929 100.636085722 8.163789756 -47.794036984 -0.761192908 -0.318961742 0.020804391 -0.564283564
1766070006.574100018 101.107060445 8.245853377 -48.054392474 -0.761057729 -0.319259958 0.022486067 -0.564232743
1766070006.670200109 101.572209835 8.322571679 -48.325276545 -0.760678541 -0.319159166 0.024875798 -0.564700611
1766070006.769700050 102.041668000 8.401516003 -48.595774619 -0.760588474 -0.320058484 0.026374636 -0.564244733
1766070006.871599913 102.509661403 8.479127341 -48.866495491 -0.760334441 -0.322476266 0.027769671 -0.563142469
1766070006.966000080 102.975682796 8.559094351 -49.145587280 -0.761098768 -0.324337494 0.027800949 -0.561035616
1766070007.069700003 103.438670249 8.641173650 -49.430128232 -0.759976988 -0.327471248 0.026214659 -0.560812224
1766070007.175499916 103.903024281 8.715450693 -49.717446592 -0.758572563 -0.330064467 0.027908802 -0.561111587
1766070007.269500017 104.367514149 8.798333948 -50.009425370 -0.759366823 -0.331181685 0.031589041 -0.559180518
1766070007.369499922 104.829190330 8.885242807 -50.303957967 -0.761703540 -0.333196280 0.034904753 -0.554589591
1766070007.468800068 105.294887842 8.974016970 -50.601000277 -0.763130500 -0.335550254 0.038024524 -0.550991835
1766070007.567699909 105.757405134 9.065620667 -50.908811783 -0.763173906 -0.338079564 0.044821056 -0.548870542
1766070007.666500092 106.218680467 9.158127084 -51.225025429 -0.761736941 -0.344810460 0.048191277 -0.546388305
1766070007.768800020 106.677018091 9.255404373 -51.546381964 -0.760367190 -0.350320543 0.049954926 -0.544629928
1766070007.870399952 107.131984708 9.352918216 -51.875845481 -0.758536419 -0.352285231 0.049075111 -0.545993820
1766070007.965399981 107.589157441 9.455251368 -52.210464812 -0.756520273 -0.352070030 0.050029833 -0.548835847
1766070008.066200018 108.045309048 9.560890014 -52.547316969 -0.753591253 -0.350770408 0.052156246 -0.553479963
1766070008.170099974 108.503025283 9.667976086 -52.886916278 -0.751973942 -0.349100672 0.055116158 -0.556440581
1766070008.269700050 108.960188257 9.771127062 -53.230582464 -0.753653804 -0.347456908 0.057192285 -0.554985300
1766070008.365000010 109.418217395 9.872199142 -53.577487080 -0.753626670 -0.348372376 0.056695783 -0.554498979
1766070008.465100050 109.874441461 9.975083627 -53.930241295 -0.753064073 -0.349057193 0.056000753 -0.554903139
1766070008.568799973 110.332833515 10.073870137 -54.285227151 -0.753329104 -0.349631172 0.057446541 -0.554033573
1766070008.668900013 110.787186720 10.171999314 -54.649916614 -0.754805465 -0.349487472 0.058150980 -0.552037752
1766070008.765799999 111.245185779 10.268545698 -55.012493473 -0.754709169 -0.350003614 0.058821068 -0.551771350
1766070008.868299961 111.699181875 10.353352388 -55.387464481 -0.754940697 -0.347598703 0.061017063 -0.552735563
1766070008.968699932 112.155447290 10.438526235 -55.758061263 -0.753348560 -0.346899011 0.062463171 -0.555180489
1766070009.065500021 112.608196006 10.520314223 -56.130671152 -0.753889028 -0.347445473 0.062289260 -0.554123654
1766070009.168400049 113.054280979 10.604001096 -56.506577416 -0.753799712 -0.348900380 0.061655367 -0.553401423
1766070009.266299963 113.499635803 10.682725873 -56.882558762 -0.753948634 -0.348818950 0.061208290 -0.553299506
1766070009.365499973 113.942329973 10.769500526 -57.264746926 -0.755452349 -0.348220103 0.063388832 -0.551376789
1766070009.465199947 114.380508672 10.855152457 -57.646676018 -0.755631953 -0.348886986 0.066492525 -0.550342591
1766070009.565099955 114.817424570 10.934475961 -58.035422156 -0.753851712 -0.352041654 0.067952041 -0.550596758
1766070009.665499926 115.249924474 11.020136376 -58.424945559 -0.754080234 -0.354967724 0.069409432 -0.548218247
1766070009.767899990 115.684993353 11.113639740 -58.813906235 -0.755302202 -0.356706893 0.071491698 -0.545130914
1766070009.868799925 116.115899151 11.207714216 -59.207289409 -0.755061347 -0.359828341 0.072811276 -0.543235165
1766070009.969700098 116.546453359 11.307895425 -59.603946821 -0.753135189 -0.360865634 0.075109243 -0.544905481
1766070010.067399979 116.979359400 11.412345791 -60.001092792 -0.753958381 -0.359070060 0.078346951 -0.544497206
1766070010.166500092 117.408295928 11.520508854 -60.403670154 -0.753329449 -0.358672575 0.080041041 -0.545382579
1766070010.269700050 117.831807185 11.625570504 -60.811724881 -0.752778896 -0.359195092 0.080723708 -0.545698179
1766070010.369699955 118.254109794 11.736556526 -61.222379020 -0.752788984 -0.359285210 0.080258200 -0.545693599
1766070010.470200062 118.674098499 11.838556889 -61.638381418 -0.752433884 -0.358559677 0.080498872 -0.546624313
1766070010.569000006 119.090534317 11.936132442 -62.054487972 -0.751532636 -0.358832464 0.080412934 -0.547696741
1766070010.671200037 119.501988122 12.042241334 -62.475467251 -0.751530069 -0.358798515 0.079839296 -0.547806414
1766070010.769999981 119.915948315 12.146891695 -62.891979282 -0.751151584 -0.358826525 0.079521327 -0.548353154
1766070010.868900061 120.325584655 12.253842484 -63.309449911 -0.751278817 -0.359091470 0.078954422 -0.548087269
1766070010.966000080 120.730083141 12.354211378 -63.731924972 -0.751231187 -0.359332807 0.078532461 -0.548055006
1766070011.068900108 121.129156270 12.448871449 -64.160220139 -0.750483267 -0.359681691 0.078753235 -0.548818617
1766070011.165499926 121.525357876 12.546251828 -64.591581017 -0.749922102 -0.359613585 0.079071347 -0.549584054
1766070011.269299984 121.919315858 12.650269889 -65.015816804 -0.750367090 -0.359448437 0.079131619 -0.549075803
1766070011.369499922 122.309858957 12.757046411 -65.439352880 -0.750538502 -0.360212090 0.079172668 -0.548334656
1766070011.469199896 122.698670474 12.863688116 -65.867003944 -0.751370842 -0.359921579 0.078349208 -0.547503165
1766070011.566299915 123.086831772 12.967654566 -66.298751630 -0.751474683 -0.359227951 0.078875251 -0.547740609
1766070011.669399977 123.472801140 13.071776229 -66.725496470 -0.751205379 -0.359113041 0.080009157 -0.548020836
1766070011.769000053 123.853945505 13.178742310 -67.156524536 -0.751412076 -0.358390161 0.080582856 -0.548126617
1766070011.869299889 124.232141682 13.283559276 -67.584954710 -0.750771925 -0.358723715 0.080925987 -0.548734725
1766070011.968800068 124.599970522 13.403080607 -68.013513733 -0.752050804 -0.360662296 0.081383118 -0.545636403
1766070012.069799900 124.967105326 13.512569469 -68.448841572 -0.753555931 -0.363810547 0.079533823 -0.541728452
1766070012.166399956 125.334987812 13.627475640 -68.884671836 -0.752923766 -0.364135783 0.079894141 -0.542335561
1766070012.267199993 125.699644476 13.749579868 -69.324508127 -0.751740541 -0.361923974 0.080973727 -0.545289328
1766070012.369299889 126.069198606 13.856503199 -69.764977544 -0.750648311 -0.361295664 0.081203228 -0.547173274
1766070012.469700098 126.439012407 13.966201441 -70.204618880 -0.750491513 -0.360409951 0.080913615 -0.548014729
1766070012.569400072 126.805892884 14.083375861 -70.642089333 -0.750669899 -0.360957597 0.079982464 -0.547546457
1766070012.669300079 127.173779522 14.206678987 -71.085545279 -0.750513218 -0.361723849 0.079455175 -0.547332295
1766070012.769200087 127.547227269 14.327905015 -71.524937655 -0.750203500 -0.361394438 0.079358602 -0.547988122
1766070012.868900061 127.918182053 14.452714179 -71.967446495 -0.750018344 -0.360960125 0.079429092 -0.548517358
